1 0.618179 0.828995 18.2633
2 0.403312 1.1268 1.44553
3 0.460379 1.02884 -0.538718
4 0.637933 0.927618 -24.3816
5 0.511174 0.802405 -3.49591
6 0.54432 1.23288 -1.03193
7 0.460108 0.795777 6.45607
8 0.615698 1.40952 -2.47159
9 0.524616 1.04992 -0.583287
10 0.352006 0.71685 94.7365
11 0.521633 1.79471 1.75287
12 0.480606 1.90034 1.46554
13 0.493446 1.06663 3.68286
14 0.537892 0.833442 -2.67286
15 0.488018 1.02928 -0.807265
16 0.611656 0.714275 -0.0785616
17 0.598794 0.962095 -4.18815
18 0.496881 0.826901 1.75715
19 0.574204 0.869949 -0.593554
20 0.459367 0.519757 -5.94253
21 0.536792 0.961981 -0.623179
22 0.72534 0.827148 -1.62748
23 0.617933 1.17704 -0.438542
24 0.501423 1.25019 -0.93034
25 0.415573 0.843276 -1.11413
26 0.545965 1.09229 -0.342286
27 0.606215 0.956708 -0.545301
28 0.61521 1.39668 0.984599
29 0.362461 0.563401 -0.193633
30 0.539192 1.00948 14.1655
31 0.505817 1.09243 0.857129
32 0.572921 1.08345 0.445065
33 0.510083 1.18659 0.274219
34 0.436401 0.969875 0.50737
35 0.400496 1.21496 -11.303
36 0.607813 0.625678 2.36901
37 0.491838 0.921298 -0.381728
38 0.560636 1.09967 0.582894
39 0.486885 0.866071 -0.20723
40 0.618205 0.814463 -0.0600947
41 0.513894 0.753763 -0.0783343
42 0.506034 0.584639 -1.38054
43 0.505213 0.969499 -0.303011
44 0.568755 1.05572 0.750345
45 0.482591 0.756407 -0.140663
46 0.327599 1.2733 1.35486
47 0.580186 0.659668 -3.37022
48 0.416543 0.704685 -0.921996
49 0.452852 1.72807 -0.173681
50 0.468469 1.12037 0.367479
51 0.52164 1.67981 -0.293833
52 0.53242 1.37328 -0.719423
53 0.324921 1.10449 0.228583
54 0.482244 0.798987 -1.20295
55 0.48377 1.37971 -59.7543
56 0.50611 0.853153 20.6693
57 0.553466 0.837857 -0.572648
58 0.613463 1.18176 0.398469
59 0.505934 0.733151 0.0508492
60 0.516452 0.626054 0.507023
61 0.4448 1.14075 -0.596891
62 0.679735 0.795231 -0.983271
63 0.457306 0.523856 1.57148
64 0.416188 0.977964 2.6502
65 0.404709 0.947604 -0.632848
66 0.45454 0.74533 2.25227
67 0.281809 1.07748 0.964125
68 0.523659 0.66223 0.533321
69 0.461058 0.78027 5.00494
70 0.480164 0.903719 -0.862021
71 0.489025 0.929651 0.503134
72 0.531726 1.2776 0.40893
73 0.522117 1.13138 -1.85623
74 0.545696 0.864164 -1.3983
75 0.560971 0.99097 0.48834
76 0.437217 0.822991 0.67526
77 0.343209 1.375 14.6869
78 0.445506 1.16549 0.000384074
79 0.543861 0.569283 17.9088
80 0.462165 0.841545 0.631372
81 0.561057 0.395683 1.38844
82 0.589067 1.32853 -1.91137
83 0.468186 0.99468 -0.0108812
84 0.681067 1.5626 -0.951409
85 0.616882 0.684021 -0.93751
86 0.463472 0.804509 3.29748
87 0.389671 0.586609 -0.465279
88 0.486372 0.959983 0.841521
89 0.426042 0.67297 -0.505532
90 0.355447 1.67932 1.7072
91 0.367871 0.520629 -0.626211
92 0.517365 1.46927 -0.00484063
93 0.663735 1.06254 0.418954
94 0.420153 1.11468 -0.129585
95 0.39841 1.25991 1.40194
96 0.645581 0.983224 3.52207
97 0.422961 1.17218 4.20736
98 0.639514 0.591597 3.82215
99 0.389065 0.854873 -1.93024
100 0.552875 0.875621 0.489913
101 0.462726 0.783625 -4.61832
102 0.543303 1.50256 2.40918
103 0.519124 1.04711 10.6496
104 0.4562 1.00101 -20.7144
105 0.40111 0.730104 1.26026
106 0.471653 1.31128 6.79435
107 0.54567 1.08238 22.8848
108 0.526166 1.00175 0.395552
109 0.419618 1.00479 10.4815
110 0.438168 0.674484 -0.0177061
111 0.419651 0.731563 1.33034
112 0.514372 0.869067 4.1215
113 0.431888 0.986051 -1.63617
114 0.508245 1.83563 -26.7512
115 0.548828 0.365988 0.269967
116 0.547503 1.34646 -0.434222
117 0.431587 1.03575 35.6666
118 0.437706 0.870812 -0.792744
119 0.493895 0.678133 0.398788
120 0.564155 0.899773 -0.0894917
121 0.571039 1.00328 2.35721
122 0.522298 1.17812 -70.0039
123 0.508309 1.45701 1.98321
124 0.463286 0.889078 -2.39877
125 0.43382 0.95232 0.587657
126 0.489093 0.769966 -1.52155
127 0.431551 1.04328 -0.0797136
128 0.601205 0.697274 1.11691
129 0.45132 1.03568 -15.5645
130 0.516291 0.752187 0.282766
131 0.319796 1.24026 -2.12856
132 0.516938 0.773291 -0.651275
133 0.574959 1.13823 0.209343
134 0.398383 1.45116 -1.33595
135 0.347158 1.34412 -0.846235
136 0.583823 0.894299 4.97006
137 0.452453 1.06042 1.50752
138 0.479119 1.16742 0.195689
139 0.43492 1.92929 -0.519398
140 0.378095 1.01916 -2.26526
141 0.368292 0.547529 0.17877
142 0.555191 0.770229 0.392677
143 0.565351 0.470723 -14.5122
144 0.623262 0.908314 0.901429
145 0.495253 1.01142 0.336259
146 0.30899 0.68282 -1.19611
147 0.410952 0.645268 0.690381
148 0.511981 0.819538 -0.218844
149 0.565539 0.89263 -1.37849
150 0.559291 1.02147 5.41941
151 0.459192 0.646827 5.03125
152 0.525146 0.708806 -1.1554
153 0.506807 1.15678 0.0111527
154 0.62418 1.52835 -4.90569
155 0.536989 0.726939 -1.20292
156 0.360854 0.868797 -0.481156
157 0.500126 1.04468 29.0566
158 0.470987 0.92711 0.551284
159 0.638448 0.994039 -0.99537
160 0.653895 0.788543 29.9202
161 0.503557 1.26077 8.46346
162 0.483496 0.807287 0.356322
163 0.533545 0.627598 2.87182
164 0.609371 1.08678 0.91955
165 0.446818 0.950204 0.000124793
166 0.407133 0.897269 -1.35401
167 0.484702 0.872964 1.74307
168 0.592017 1.2644 -0.886782
169 0.439195 0.991483 -0.464522
170 0.538328 0.68024 0.492146
171 0.522395 1.13434 2.65107
172 0.505779 0.783608 0.433339
173 0.444577 1.52863 0.674139
174 0.504696 1.11656 0.128447
175 0.530155 1.04636 0.0344398
176 0.566154 1.17939 -0.411773
177 0.364217 1.36963 -1.69423
178 0.638177 0.943843 -0.828203
179 0.663563 0.902272 -6.01897
180 0.610782 0.89301 -1.48595
181 0.529538 1.15907 17.9307
182 0.473709 0.939721 -2.70066
183 0.377016 1.38034 0.15828
184 0.411745 1.25165 0.755404
185 0.544025 1.0388 -1.93503
186 0.611516 1.42135 -0.349601
187 0.456322 0.771605 -10.9971
188 0.345975 1.03537 -7.02319
189 0.424958 0.480868 5.84565
190 0.461515 0.894831 -0.342735
191 0.45433 0.677867 -0.864386
192 0.448193 1.33426 -4.01693
193 0.482453 1.6861 4.82157
194 0.443873 0.47749 -53.2141
195 0.701083 0.905647 0.421771
196 0.413704 0.620351 -2.34451
197 0.435027 1.1274 0.246106
198 0.350154 0.927306 -0.406418
199 0.509149 1.04317 5.05438
200 0.536399 0.591848 1.46768
201 0.497577 0.823918 1.02437
202 0.375007 0.843673 -1.23947
203 0.519048 0.908657 -0.515797
204 0.460249 0.801672 -7.27968
205 0.689414 1.21544 -0.337664
206 0.608793 1.18542 1.16764
207 0.628883 1.09129 0.258506
208 0.590552 1.26253 -0.405322
209 0.396709 0.821863 1.24618
210 0.43704 0.665394 1.1881
211 0.326501 0.884627 -2.69603
212 0.454182 0.8528 -1.95482
213 0.485411 1.59152 -0.951371
214 0.523045 1.35574 26.4642
215 0.491751 1.17458 -0.125267
216 0.516029 0.796279 -0.514932
217 0.697425 1.44569 22.0496
218 0.455451 0.865166 1.14955
219 0.36061 1.12367 1.14617
220 0.451795 0.539484 2.56146
221 0.47457 0.939545 0.805494
222 0.42308 1.18971 0.55022
223 0.542159 0.851752 0.428254
224 0.64531 0.994687 -2.15904
225 0.54152 1.05603 -0.197106
226 0.534762 0.839173 -0.124414
227 0.653626 0.697252 9.24888
228 0.52145 1.68102 -0.182755
229 0.440694 1.16803 1.66513
230 0.532383 0.637718 -0.544469
231 0.487926 0.83705 -1.02558
232 0.643752 0.966222 -0.230892
233 0.448749 0.730485 -0.518741
234 0.650838 1.01531 11.9779
235 0.252337 0.594675 0.179024
236 0.398757 1.02937 13.6165
237 0.516054 0.750307 11.4184
238 0.659045 1.25042 -0.0953443
239 0.616193 1.44483 5.86156
240 0.557117 0.865566 -22.8542
241 0.557251 1.29352 0.192301
242 0.37164 1.10879 -68.6459
243 0.379663 0.52984 2.27281
244 0.444422 0.706485 -2.3084
245 0.482723 0.438629 0.790062
246 0.551455 0.860622 46.2457
247 0.424924 0.756421 -0.0806852
248 0.372725 0.819598 21.5425
249 0.497505 0.781874 -6.08397
250 0.528325 0.386283 4.40146
251 0.435267 0.609471 -0.20596
252 0.576666 0.77529 -0.577838
253 0.60589 0.771404 -0.0527563
254 0.440274 1.72234 26.0831
255 0.566845 0.631567 -0.925189
256 0.266099 0.750378 0.801381
257 0.646716 1.08654 0.260259
258 0.45856 0.743507 -0.211784
259 0.632056 1.07748 -0.11484
260 0.450071 1.00277 3.8142
261 0.446023 0.794356 -0.764419
262 0.588563 0.422619 0.698021
263 0.402716 0.921783 0.142669
264 0.504988 0.729439 -0.572114
265 0.610488 1.49749 0.86744
266 0.443935 0.956196 3.07138
267 0.565436 0.57995 0.735535
268 0.652748 0.724589 0.363368
269 0.596778 0.649097 0.369589
270 0.471939 0.660762 0.874062
271 0.560804 0.944294 -0.255363
272 0.682636 1.37096 0.37322
273 0.37867 0.992524 1.47329
274 0.66333 0.83145 0.354107
275 0.512219 1.2089 -19.6221
276 0.493677 1.61105 0.824698
277 0.495503 0.956066 1.64805
278 0.410636 0.940885 10.6904
279 0.59943 1.2132 0.864726
280 0.652177 0.765564 -0.388055
281 0.602251 1.44247 5.74451
282 0.384139 0.814129 -0.0552963
283 0.556036 1.1081 -2.05866
284 0.452116 1.69091 -7.43927
285 0.353234 1.15216 0.359149
286 0.575346 1.14221 0.139309
287 0.569469 1.43105 0.248899
288 0.534021 0.528995 -1.45336
289 0.53817 0.819559 -0.0780344
290 0.513196 1.52197 -5.89783
291 0.636137 1.01053 -0.283751
292 0.460947 0.923582 0.460337
293 0.551042 1.58361 0.362888
294 0.588712 0.904498 -0.165679
295 0.473676 1.02061 0.167586
296 0.468123 1.94195 -0.221169
297 0.408918 1.13948 0.231364
298 0.429304 1.2599 -0.251231
299 0.516459 1.40317 0.638054
300 0.495826 0.410284 -13.0819
301 0.449616 0.896456 -0.260611
302 0.544355 1.01969 -0.898438
303 0.319711 1.05448 -1.19079
304 0.582989 0.79564 0.482293
305 0.523821 1.40394 0.972014
306 0.719229 0.773468 -0.0471037
307 0.371835 1.83122 0.00579822
308 0.442022 1.15757 1.05734
309 0.458953 1.236 -2.35492
310 0.565297 1.40946 1.03927
311 0.463742 0.743583 -0.477081
312 0.353314 0.706928 -0.751311
313 0.508855 0.758951 -59.971
314 0.439025 1.19448 -0.98605
315 0.388207 0.610705 -0.668961
316 0.510818 1.42739 -0.924295
317 0.615025 0.585326 0.0428997
318 0.423674 0.668805 1.33931
319 0.441499 0.880551 0.944523
320 0.618118 0.604529 1.45045
321 0.491891 1.03207 -0.283449
322 0.522593 0.654444 1.63084
323 0.473737 0.801861 -1.06774
324 0.577344 1.45844 2.59953
325 0.610313 0.924502 -0.376964
326 0.543595 0.810501 1.97063
327 0.483655 1.05519 -0.0746989
328 0.531243 0.934503 15.277
329 0.390228 1.01726 -2.82974
330 0.55932 1.48135 5.79399
331 0.477678 0.796975 0.828005
332 0.411724 0.915035 -0.676009
333 0.425068 1.00176 -0.59343
334 0.409033 0.290133 -1.53789
335 0.412409 1.2585 3.46477
336 0.516116 0.690435 -3.29981
337 0.447302 0.620305 1.72347
338 0.562686 0.720376 -0.63667
339 0.513885 0.658839 8.19592
340 0.475406 0.883627 1.32535
341 0.606177 0.775653 -2.9776
342 0.398622 0.487775 -0.860417
343 0.516137 1.62277 -8.1354
344 0.396621 0.767194 0.645834
345 0.465432 0.888494 0.597157
